,CC_As,Nombres_As,Apellidos_As,Correo_As,Genero_As,Telefono_As,Fecha_Naci_As,Edad_As,Estado_As,Estado_Gratui_As,Estado_Civil_As,Id_Us
2255,2439443440,Néstor Leoncio,Tapia Mateu,néstor.tapia@hotmail.com,M,989561174,5/1/2004,18,Activo,Perdida gratuidad temporal,Viudo/a,a6cbea04-74f4-11ed-8c78-0242ac1c000c
2256,1688682817,Remigio Alberto,Serra Amores,remigio.serra@hotmail.com,M,909887833,4/7/1982,40,Inactivo,Gratuidad,Casado/a,a6cbeaae-74f4-11ed-8c78-0242ac1c000c
2257,2180205284,Manu Nicolasa,Vila Nicolás,manu.vila@hotmail.com,F,967330094,20/6/1984,38,Inactivo,Sin gratuidad,Viudo/a,a6cbeb58-74f4-11ed-8c78-0242ac1c000c
2258,891037821,Feliciano Calisto,Flores Alcalá,feliciano.flores@hotmail.com,M,993395786,23/1/1980,42,Inactivo,Perdida gratuidad temporal,Casado/a,a6cbec0c-74f4-11ed-8c78-0242ac1c000c
2259,133394412,Sabas Roberto,Dalmau Carpio,sabas.dalmau@hotmail.com,M,956469945,10/6/1985,37,Activo,Gratuidad,Viudo/a,a6cbecc0-74f4-11ed-8c78-0242ac1c000c
2260,769811075,Adela Violeta,Ballester Palomino,adela.ballester@hotmail.com,F,920911988,9/8/2001,21,Activo,Gratuidad,Soltero/a,a6cbed6a-74f4-11ed-8c78-0242ac1c000c
2261,1590469268,Adrián Jerónimo,Alcántara Olivera,adrián.alcántara@hotmail.com,M,977836501,27/7/1984,38,Activo,Sin gratuidad,Union Libre,a6cbee14-74f4-11ed-8c78-0242ac1c000c
2262,244386311,Nando Roberto,Vargas Pla,nando.vargas@hotmail.com,M,970481553,9/5/2005,17,Inactivo,Perdida gratuidad temporal,Viudo/a,a6cbeebe-74f4-11ed-8c78-0242ac1c000c
2263,1160858106,Alejandra Belen,Santamaría Céspedes,alejandra.santamaría@hotmail.com,F,941686937,7/6/1994,28,Activo,Gratuidad,Union Libre,a6cbef5e-74f4-11ed-8c78-0242ac1c000c
2264,1372827029,Albina Dominga,Cabañas Herranz,albina.cabañas@hotmail.com,F,927176152,16/10/2000,22,Activo,Gratuidad,Soltero/a,a6cbf012-74f4-11ed-8c78-0242ac1c000c
2265,1398124789,Román Herberto,León Menendez,román.león@hotmail.com,M,912872706,23/9/1997,25,Activo,Perdida gratuidad temporal,Divorciado,a6cbf0c6-74f4-11ed-8c78-0242ac1c000c
2266,1538412141,Rosalina Florinda,Jover Farré,rosalina.jover@hotmail.com,F,961620427,24/2/1981,41,Inactivo,Perdida gratuidad temporal,Casado/a,a6cbf17a-74f4-11ed-8c78-0242ac1c000c
2267,1605788599,Claudio Simón,Leal Donaire,claudio.leal@hotmail.com,M,928573709,30/11/1990,32,Inactivo,Sin gratuidad,Divorciado,a6cbf22e-74f4-11ed-8c78-0242ac1c000c
2268,2235754266,Luciano Jose Antonio,Fajardo Gabaldón,luciano.fajardo@hotmail.com,M,968433882,21/2/2005,17,Inactivo,Gratuidad,Soltero/a,a6cbf2d8-74f4-11ed-8c78-0242ac1c000c
2269,1896990122,Carmela Lorena,Aranda Alsina,carmela.aranda@hotmail.com,F,902691468,13/5/1991,31,Activo,Perdida gratuidad temporal,Casado/a,a6cbf3dc-74f4-11ed-8c78-0242ac1c000c
2270,1498339008,Martirio Manuelita,Hernández Miró,martirio.hernández@hotmail.com,F,992099591,9/2/2005,17,Activo,Gratuidad,Viudo/a,a6cbf49a-74f4-11ed-8c78-0242ac1c000c
2271,1888382571,Azahara Verónica,Marín Ramos,azahara.marín@hotmail.com,F,994990136,13/10/2000,22,Inactivo,Sin gratuidad,Divorciado,a6cbf53a-74f4-11ed-8c78-0242ac1c000c
2272,2322291680,Águeda Maribel,Aragón Pazos,águeda.aragón@hotmail.com,F,986570087,10/9/1983,39,Inactivo,Perdida gratuidad temporal,Soltero/a,a6cbf5ee-74f4-11ed-8c78-0242ac1c000c
2273,865295022,Olegario Aitor,Menéndez Blanes,olegario.menéndez@hotmail.com,M,949034731,31/3/1985,37,Inactivo,Perdida gratuidad temporal,Soltero/a,a6cbf68e-74f4-11ed-8c78-0242ac1c000c
2274,1637645989,Calista Bibiana,Morata Chaves,calista.morata@hotmail.com,F,947994785,29/3/1997,25,Inactivo,Perdida gratuidad temporal,Union Libre,a6cbf742-74f4-11ed-8c78-0242ac1c000c
2275,1724163853,Felipe Roque,Sales Garcés,felipe.sales@hotmail.com,M,922021081,3/10/1980,42,Activo,Gratuidad,Casado/a,a6cbf7e2-74f4-11ed-8c78-0242ac1c000c
2276,1408907437,Isaac Marco,Albero Angulo,isaac.albero@hotmail.com,M,944082109,29/7/1986,36,Inactivo,Gratuidad,Soltero/a,a6cbf88c-74f4-11ed-8c78-0242ac1c000c
2277,1369875416,Mercedes Celia,Alberdi Frutos,mercedes.alberdi@hotmail.com,F,909261530,26/10/1994,28,Inactivo,Gratuidad,Divorciado,a6cbf940-74f4-11ed-8c78-0242ac1c000c
2278,2253121591,Elisabet Íngrid,Ropero Cano,elisabet.ropero@hotmail.com,F,907696417,13/9/1994,28,Inactivo,Perdida gratuidad temporal,Union Libre,a6cbf9f4-74f4-11ed-8c78-0242ac1c000c
2279,730502067,Olivia Lorena,Pavón Pont,olivia.pavón@hotmail.com,F,974270848,19/4/1992,30,Inactivo,Perdida gratuidad temporal,Union Libre,a6cbfa9e-74f4-11ed-8c78-0242ac1c000c
2280,2152809025,Amanda Prudencia,Iglesia Cortes,amanda.iglesia@hotmail.com,F,915065516,25/10/1983,39,Activo,Gratuidad,Divorciado,a6cbfb48-74f4-11ed-8c78-0242ac1c000c
2281,1063880024,Chuy Álvaro,Guardiola Corominas,chuy.guardiola@hotmail.com,M,906967955,10/1/1991,31,Inactivo,Perdida gratuidad temporal,Soltero/a,a6cbfbf2-74f4-11ed-8c78-0242ac1c000c
2282,312507111,Elisa Marianela,Alcaraz Toro,elisa.alcaraz@hotmail.com,F,997933988,1/1/1993,29,Inactivo,Gratuidad,Union Libre,a6cbfc92-74f4-11ed-8c78-0242ac1c000c
2283,773617882,Ainara Noelia,Duarte Lasa,ainara.duarte@hotmail.com,F,903157780,1/3/1994,28,Inactivo,Gratuidad,Casado/a,a6cbfd3c-74f4-11ed-8c78-0242ac1c000c
2284,2310020122,Alcides Vito,Calderón Vaquero,alcides.calderón@hotmail.com,M,911957346,11/2/2002,20,Activo,Perdida gratuidad temporal,Divorciado,a6cbfe5e-74f4-11ed-8c78-0242ac1c000c
2285,636650501,Priscila Yaiza,Roma Escribano,priscila.roma@hotmail.com,F,935503755,14/11/1994,28,Activo,Sin gratuidad,Casado/a,a6cbff26-74f4-11ed-8c78-0242ac1c000c
2286,1303293209,Odalys Isabel,Maza Ibarra,odalys.maza@hotmail.com,F,935693297,21/10/2005,17,Activo,Sin gratuidad,Viudo/a,a6cbffe4-74f4-11ed-8c78-0242ac1c000c
2287,370362952,Pepito Juan Manuel,Riquelme Losa,pepito.riquelme@hotmail.com,M,991118864,9/6/2005,17,Inactivo,Gratuidad,Soltero/a,a6cc012e-74f4-11ed-8c78-0242ac1c000c
2288,1156083812,Jenaro Chema,Rubio Benitez,jenaro.rubio@hotmail.com,M,908609203,23/11/1998,24,Activo,Perdida gratuidad temporal,Viudo/a,a6cc01e2-74f4-11ed-8c78-0242ac1c000c
2289,2488177435,Valeria Fortunata,Álvaro Campoy,valeria.álvaro@hotmail.com,F,934240070,16/7/2006,16,Inactivo,Gratuidad,Union Libre,a6cc028c-74f4-11ed-8c78-0242ac1c000c
2290,1795395942,Sandalio Prudencio,Alcántara Silva,sandalio.alcántara@hotmail.com,M,974458460,28/8/1986,36,Activo,Perdida gratuidad temporal,Viudo/a,a6cc037c-74f4-11ed-8c78-0242ac1c000c
2291,1545207625,Eloy Olegario,Morera Sobrino,eloy.morera@hotmail.com,M,986994110,3/1/1994,28,Activo,Sin gratuidad,Divorciado,a6cc0426-74f4-11ed-8c78-0242ac1c000c
2292,175107806,Candela Silvia,Galindo Ferrera,candela.galindo@hotmail.com,F,987724932,23/12/2005,16,Inactivo,Perdida gratuidad temporal,Divorciado,a6cc04c6-74f4-11ed-8c78-0242ac1c000c
2293,1447023179,Vasco Francisco Javier,Arranz Pomares,vasco.arranz@hotmail.com,M,996168693,23/11/2003,19,Inactivo,Perdida gratuidad temporal,Soltero/a,a6cc0570-74f4-11ed-8c78-0242ac1c000c
2294,1332069530,Pili Begoña,Núñez Pozo,pili.núñez@hotmail.com,F,925048396,19/9/1983,39,Activo,Gratuidad,Casado/a,a6cc061a-74f4-11ed-8c78-0242ac1c000c
2295,2117020480,Herminia Rosalía,Ripoll Puente,herminia.ripoll@hotmail.com,F,920463942,21/5/1983,39,Inactivo,Gratuidad,Soltero/a,a6cc06ba-74f4-11ed-8c78-0242ac1c000c
2296,2370781797,Lucio Alberto,Francisco Miró,lucio.francisco@hotmail.com,M,980642964,18/2/2000,22,Activo,Sin gratuidad,Viudo/a,a6cc0764-74f4-11ed-8c78-0242ac1c000c
2297,424136905,Fidela Lidia,Espinosa Izaguirre,fidela.espinosa@hotmail.com,F,922626053,2/5/1990,32,Inactivo,Gratuidad,Union Libre,a6cc0840-74f4-11ed-8c78-0242ac1c000c
2298,620415659,Sonia Eugenia,Fuente Peralta,sonia.fuente@hotmail.com,F,926255037,7/11/2001,21,Inactivo,Gratuidad,Soltero/a,a6cc08e0-74f4-11ed-8c78-0242ac1c000c
2299,1510595350,Rubén Herminio,Iglesia Tenorio,rubén.iglesia@hotmail.com,M,923228774,29/11/1990,32,Activo,Perdida gratuidad temporal,Union Libre,a6cc0980-74f4-11ed-8c78-0242ac1c000c
2300,1514056360,Ignacia Ramona,Araujo Valero,ignacia.araujo@hotmail.com,F,904262837,12/8/1992,30,Activo,Gratuidad,Casado/a,a6cc0a20-74f4-11ed-8c78-0242ac1c000c
2301,2255749761,Jordana Nydia,Ibáñez Cantón,jordana.ibáñez@hotmail.com,F,904685106,13/4/1994,28,Activo,Sin gratuidad,Soltero/a,a6cc0aca-74f4-11ed-8c78-0242ac1c000c
2302,1234492905,Emilio Bruno,Colom Fajardo,emilio.colom@hotmail.com,M,954596863,22/3/2003,19,Activo,Gratuidad,Soltero/a,a6cc0b6a-74f4-11ed-8c78-0242ac1c000c
2303,1759512910,Godofredo Claudio,Alegria Vilanova,godofredo.alegria@hotmail.com,M,973243977,19/3/1990,32,Inactivo,Perdida gratuidad temporal,Casado/a,a6cc0c0a-74f4-11ed-8c78-0242ac1c000c
2304,1731099947,Ale Gisela,Lladó Guillen,ale.lladó@hotmail.com,F,959213424,26/3/1998,24,Inactivo,Gratuidad,Union Libre,a6cc0caa-74f4-11ed-8c78-0242ac1c000c
2305,1790478915,Iker Goyo,Amores Somoza,iker.amores@hotmail.com,M,946493260,2/12/2006,16,Inactivo,Perdida gratuidad temporal,Casado/a,a6cc0d54-74f4-11ed-8c78-0242ac1c000c
2306,492832338,Ana Sofía Paca,Gomez Pardo,ana sofía.gomez@hotmail.com,F,948478215,10/4/1985,37,Activo,Gratuidad,Divorciado,a6cc0dfe-74f4-11ed-8c78-0242ac1c000c
2307,1096315823,Itziar Antonia,Báez Calvo,itziar.báez@hotmail.com,F,938450020,8/3/1993,29,Inactivo,Perdida gratuidad temporal,Divorciado,a6cc0e9e-74f4-11ed-8c78-0242ac1c000c
2308,892500314,Piedad Felisa,Pallarès Hoyos,piedad.pallarès@hotmail.com,F,953456598,16/4/2004,18,Activo,Gratuidad,Viudo/a,a6cc0f3e-74f4-11ed-8c78-0242ac1c000c
2309,1485778062,Emilio Claudio,Arranz Mora,emilio.arranz@hotmail.com,M,914495879,14/4/1999,23,Inactivo,Sin gratuidad,Union Libre,a6cc0fd4-74f4-11ed-8c78-0242ac1c000c
2310,872137629,Ciriaco Hernando,Estrada Valbuena,ciriaco.estrada@hotmail.com,M,993684893,11/6/2000,22,Inactivo,Perdida gratuidad temporal,Soltero/a,a6cc107e-74f4-11ed-8c78-0242ac1c000c
2311,1418797679,Luz Antonia,Chacón Barberá,luz.chacón@hotmail.com,F,932012785,26/11/2003,19,Inactivo,Sin gratuidad,Viudo/a,a6cc111e-74f4-11ed-8c78-0242ac1c000c
2312,1281789029,Natividad Adora,Camps Reig,natividad.camps@hotmail.com,F,917928975,23/2/2003,19,Inactivo,Gratuidad,Divorciado,a6cc11d2-74f4-11ed-8c78-0242ac1c000c
2313,1507109582,Manuel Toribio,Benet Grande,manuel.benet@hotmail.com,M,929395474,5/10/1986,36,Inactivo,Gratuidad,Soltero/a,a6cc1272-74f4-11ed-8c78-0242ac1c000c
2314,934878934,María José Eli,Guillén Sarabia,maría josé.guillén@hotmail.com,F,946201362,16/2/2001,21,Inactivo,Gratuidad,Divorciado,a6cc1312-74f4-11ed-8c78-0242ac1c000c
2315,1010909922,Damián Cornelio,Manrique Huguet,damián.manrique@hotmail.com,M,962003843,25/7/1991,31,Inactivo,Gratuidad,Divorciado,a6cc13bc-74f4-11ed-8c78-0242ac1c000c
2316,1699154782,Emilio Mateo,Perez Solano,emilio.perez@hotmail.com,M,979700758,22/2/1991,31,Activo,Sin gratuidad,Soltero/a,a6cc145c-74f4-11ed-8c78-0242ac1c000c
2317,868981773,Carlito Eutropio,Vilar Giralt,carlito.vilar@hotmail.com,M,968325775,25/6/2003,19,Activo,Gratuidad,Divorciado,a6cc1506-74f4-11ed-8c78-0242ac1c000c
2318,1150791300,Nieves Florencia,Cózar Lopez,nieves.cózar@hotmail.com,F,979546216,13/4/1981,41,Activo,Sin gratuidad,Casado/a,a6cc15a6-74f4-11ed-8c78-0242ac1c000c
2319,364069552,Roque Óscar,Gómez Cañas,roque.gómez@hotmail.com,M,930055468,29/5/1988,34,Inactivo,Sin gratuidad,Casado/a,a6cc1646-74f4-11ed-8c78-0242ac1c000c
2320,2498429090,Moisés Galo,Morata Barral,moisés.morata@hotmail.com,M,944924525,22/11/1993,29,Inactivo,Sin gratuidad,Divorciado,a6cc16f0-74f4-11ed-8c78-0242ac1c000c
2321,415185329,Luis Ángel Edmundo,Flor Castells,luis ángel.flor@hotmail.com,M,900336649,10/6/1992,30,Activo,Sin gratuidad,Viudo/a,a6cc179a-74f4-11ed-8c78-0242ac1c000c
2322,2299826830,Jordán Dimas,Cortes Alegre,jordán.cortes@hotmail.com,M,920660475,4/5/2000,22,Inactivo,Sin gratuidad,Union Libre,a6cc183a-74f4-11ed-8c78-0242ac1c000c
2323,499731823,Abigaíl Charo,Ugarte Marco,abigaíl.ugarte@hotmail.com,F,954899467,20/9/2003,19,Activo,Sin gratuidad,Viudo/a,a6cc18e4-74f4-11ed-8c78-0242ac1c000c
2324,171020119,Néstor Álvaro,Barón Roura,néstor.barón@hotmail.com,M,987014918,10/4/1983,39,Inactivo,Gratuidad,Casado/a,a6cc1984-74f4-11ed-8c78-0242ac1c000c
2325,2073864129,Casemiro Amor,Juliá Rocamora,casemiro.juliá@hotmail.com,M,907328985,2/7/1981,41,Activo,Perdida gratuidad temporal,Viudo/a,a6cc1a24-74f4-11ed-8c78-0242ac1c000c
2326,2087499934,Emperatriz Rosario,Pombo Sanmartín,emperatriz.pombo@hotmail.com,F,917378577,3/3/1994,28,Inactivo,Perdida gratuidad temporal,Union Libre,a6cc1ac4-74f4-11ed-8c78-0242ac1c000c
2327,508258636,Adora Luisa,Berrocal Ariza,adora.berrocal@hotmail.com,F,989090939,4/10/1986,36,Inactivo,Sin gratuidad,Casado/a,a6cc1c18-74f4-11ed-8c78-0242ac1c000c
2328,297382906,Ámbar Carmelita,Lucena Villaverde,ámbar.lucena@hotmail.com,F,915566744,13/11/1987,35,Inactivo,Perdida gratuidad temporal,Union Libre,a6cc1cb8-74f4-11ed-8c78-0242ac1c000c
2329,283089312,Ceferino Chema,Pardo Peña,ceferino.pardo@hotmail.com,M,972253274,17/3/2004,18,Activo,Sin gratuidad,Casado/a,a6cc1d4e-74f4-11ed-8c78-0242ac1c000c
2330,1602727640,Abril Gema,Paniagua Arnau,abril.paniagua@hotmail.com,F,956163983,8/4/1983,39,Inactivo,Sin gratuidad,Casado/a,a6cc1df8-74f4-11ed-8c78-0242ac1c000c
2331,514573572,Abel Noé,Medina Sierra,abel.medina@hotmail.com,M,927971861,15/10/2003,19,Inactivo,Perdida gratuidad temporal,Union Libre,a6cc1e98-74f4-11ed-8c78-0242ac1c000c
2332,1446267295,Aitor Alejandro,Alemán Gracia,aitor.alemán@hotmail.com,M,966152566,17/2/1991,31,Activo,Gratuidad,Union Libre,a6cc1f42-74f4-11ed-8c78-0242ac1c000c
2333,1919497673,Onofre Sandalio,Báez Gargallo,onofre.báez@hotmail.com,M,956420850,1/4/1993,29,Inactivo,Perdida gratuidad temporal,Soltero/a,a6cc1fe2-74f4-11ed-8c78-0242ac1c000c
2334,515970938,Amalia Belen,Pomares Moraleda,amalia.pomares@hotmail.com,F,937274049,7/9/1981,41,Inactivo,Gratuidad,Divorciado,a6cc2082-74f4-11ed-8c78-0242ac1c000c
2335,2374284853,Irma Nidia,Morcillo Gárate,irma.morcillo@hotmail.com,F,963827610,15/6/1995,27,Activo,Gratuidad,Soltero/a,a6cc2122-74f4-11ed-8c78-0242ac1c000c
2336,1120031729,Aurelio Luis Miguel,Calvet Barco,aurelio.calvet@hotmail.com,M,901822991,24/7/2000,22,Inactivo,Sin gratuidad,Casado/a,a6cc21b8-74f4-11ed-8c78-0242ac1c000c
2337,1308003338,Darío Atilio,Villena Hervia,darío.villena@hotmail.com,M,955368588,28/6/1993,29,Inactivo,Sin gratuidad,Union Libre,a6cc2262-74f4-11ed-8c78-0242ac1c000c
2338,2141578229,Leonardo Esteban,Cózar Cózar,leonardo.cózar@hotmail.com,M,958962375,22/6/1999,23,Activo,Sin gratuidad,Divorciado,a6cc230c-74f4-11ed-8c78-0242ac1c000c
2339,1841112538,Malena Luciana,Carranza Plana,malena.carranza@hotmail.com,F,997870262,20/6/1985,37,Activo,Sin gratuidad,Viudo/a,a6cc23a2-74f4-11ed-8c78-0242ac1c000c
2340,987179111,Casemiro Manuel,Artigas Folch,casemiro.artigas@hotmail.com,M,907322727,3/3/1987,35,Inactivo,Gratuidad,Soltero/a,a6cc2438-74f4-11ed-8c78-0242ac1c000c
2341,1621523960,Eugenio Jose Carlos,Abellán Clemente,eugenio.abellán@hotmail.com,M,985341931,5/9/2006,16,Inactivo,Gratuidad,Divorciado,a6cc24ce-74f4-11ed-8c78-0242ac1c000c
2342,353776964,Ruth Martirio,Oliveras Codina,ruth.oliveras@hotmail.com,F,947509008,6/8/1996,26,Activo,Sin gratuidad,Casado/a,a6cc2564-74f4-11ed-8c78-0242ac1c000c
2343,721773762,Bautista Evaristo,Ribes Bellido,bautista.ribes@hotmail.com,M,978570230,26/10/1983,39,Activo,Gratuidad,Union Libre,a6cc25f0-74f4-11ed-8c78-0242ac1c000c
2344,1174049869,Vanesa Lidia,Tejera Corral,vanesa.tejera@hotmail.com,F,959374748,21/6/2004,18,Inactivo,Perdida gratuidad temporal,Union Libre,a6cc2686-74f4-11ed-8c78-0242ac1c000c
2345,1763095703,Casandra Guiomar,Murcia Baños,casandra.murcia@hotmail.com,F,923513920,26/10/1999,23,Activo,Sin gratuidad,Divorciado,a6cc271c-74f4-11ed-8c78-0242ac1c000c
2346,1650984276,Francisco Jose Heliodoro,Alsina Sans,francisco jose.alsina@hotmail.com,M,925739732,18/1/1986,36,Activo,Perdida gratuidad temporal,Viudo/a,a6cc2852-74f4-11ed-8c78-0242ac1c000c
2347,615617253,Nerea María Fernanda,Posada Morán,nerea.posada@hotmail.com,F,926079575,21/8/1987,35,Inactivo,Gratuidad,Casado/a,a6cc28fc-74f4-11ed-8c78-0242ac1c000c
2348,109666046,Florentina Maite,Trillo Aranda,florentina.trillo@hotmail.com,F,919202889,22/4/1988,34,Inactivo,Perdida gratuidad temporal,Soltero/a,a6cc299c-74f4-11ed-8c78-0242ac1c000c
2349,1150846223,Raimundo Adán,Feijoo Robledo,raimundo.feijoo@hotmail.com,M,935210657,23/5/1991,31,Activo,Gratuidad,Soltero/a,a6cc2a46-74f4-11ed-8c78-0242ac1c000c
2350,1525690448,Aurora Reyes,Palomar Castañeda,aurora.palomar@hotmail.com,F,972265308,31/12/2003,18,Activo,Perdida gratuidad temporal,Soltero/a,a6cc2b2c-74f4-11ed-8c78-0242ac1c000c
2351,2275522829,Horacio Jose Miguel,Montalbán Carnero,horacio.montalbán@hotmail.com,M,951394731,18/3/2005,17,Activo,Perdida gratuidad temporal,Viudo/a,a6cc2bcc-74f4-11ed-8c78-0242ac1c000c
2352,1227999066,Porfirio Amaro,Antón Company,porfirio.antón@hotmail.com,M,981765213,15/7/1985,37,Activo,Gratuidad,Soltero/a,a6cc2c76-74f4-11ed-8c78-0242ac1c000c
2353,1839935269,Osvaldo Emigdio,Juliá Duque,osvaldo.juliá@hotmail.com,M,964937115,28/4/1989,33,Inactivo,Perdida gratuidad temporal,Soltero/a,a6cc2d48-74f4-11ed-8c78-0242ac1c000c
2354,853499801,Gloria Joaquina,Lucas Yáñez,gloria.lucas@hotmail.com,F,902682884,3/9/2001,21,Inactivo,Perdida gratuidad temporal,Viudo/a,a6cc2de8-74f4-11ed-8c78-0242ac1c000c
2355,2055541506,Carlos Bruno,Abellán Galindo,carlos.abellán@hotmail.com,M,967524608,18/5/1983,39,Inactivo,Sin gratuidad,Divorciado,a6cc2e92-74f4-11ed-8c78-0242ac1c000c
2356,688474706,Eva María Casandra,Olivares Rius,eva maría.olivares@hotmail.com,F,918752411,7/5/1983,39,Activo,Sin gratuidad,Soltero/a,a6cc2f3c-74f4-11ed-8c78-0242ac1c000c
2357,2372614125,Alma Dorotea,Lorenzo Moles,alma.lorenzo@hotmail.com,F,997970804,12/12/1989,32,Inactivo,Perdida gratuidad temporal,Soltero/a,a6cc2fdc-74f4-11ed-8c78-0242ac1c000c
2358,1882802880,Paulino Daniel,Azcona Palomar,paulino.azcona@hotmail.com,M,923149012,14/4/2006,16,Inactivo,Sin gratuidad,Casado/a,a6cc307c-74f4-11ed-8c78-0242ac1c000c
2359,1293647505,Alonso Loreto,Asensio Puga,alonso.asensio@hotmail.com,M,996162182,1/5/1994,28,Activo,Gratuidad,Soltero/a,a6cc311c-74f4-11ed-8c78-0242ac1c000c
2360,298197826,Rocío Olivia,Sans Domingo,rocío.sans@hotmail.com,F,921234862,19/5/1981,41,Activo,Gratuidad,Divorciado,a6cc31da-74f4-11ed-8c78-0242ac1c000c
2361,289164119,Gabriel Wálter,Cámara Ribes,gabriel.cámara@hotmail.com,M,968109716,9/6/1983,39,Activo,Gratuidad,Casado/a,a6cc3284-74f4-11ed-8c78-0242ac1c000c
2362,809243839,Coral Reyna,Vall Crespi,coral.vall@hotmail.com,F,914996488,17/6/1996,26,Inactivo,Sin gratuidad,Casado/a,a6cc3338-74f4-11ed-8c78-0242ac1c000c
2363,1200838358,Francisco Benjamín,Portero Leal,francisco.portero@hotmail.com,M,971172474,25/1/1985,37,Inactivo,Perdida gratuidad temporal,Divorciado,a6cc33d8-74f4-11ed-8c78-0242ac1c000c
2364,1871006787,Dorotea Elena,Méndez Canals,dorotea.méndez@hotmail.com,F,990576149,16/4/1990,32,Activo,Sin gratuidad,Viudo/a,a6cc3478-74f4-11ed-8c78-0242ac1c000c
2365,799930343,Luis Miguel Fulgencio,Villar Guijarro,luis miguel.villar@hotmail.com,M,910014015,3/10/1991,31,Inactivo,Gratuidad,Union Libre,a6cc35d6-74f4-11ed-8c78-0242ac1c000c
2366,956415597,Hernán Elpidio,Baeza Patiño,hernán.baeza@hotmail.com,M,975932686,8/2/1991,31,Inactivo,Perdida gratuidad temporal,Soltero/a,a6cc3680-74f4-11ed-8c78-0242ac1c000c
2367,2383901014,Calixta Azahar,Francisco Mendizábal,calixta.francisco@hotmail.com,F,999805138,24/9/1983,39,Inactivo,Perdida gratuidad temporal,Viudo/a,a6cc372a-74f4-11ed-8c78-0242ac1c000c
2368,1130307015,Pascuala Griselda,Flor Castrillo,pascuala.flor@hotmail.com,F,921478559,29/4/2003,19,Inactivo,Perdida gratuidad temporal,Viudo/a,a6cc37ca-74f4-11ed-8c78-0242ac1c000c
2369,972451334,Nico Isidoro,Simó Gómez,nico.simó@hotmail.com,M,910559204,22/5/2001,21,Inactivo,Perdida gratuidad temporal,Soltero/a,a6cc3874-74f4-11ed-8c78-0242ac1c000c
2370,830519826,Consuelo Marcela,Arnau Galan,consuelo.arnau@hotmail.com,F,928362424,9/4/1997,25,Activo,Perdida gratuidad temporal,Soltero/a,a6cc391e-74f4-11ed-8c78-0242ac1c000c
2371,1919815287,Rosa Áurea,Cano Saavedra,rosa.cano@hotmail.com,F,999420751,18/10/1999,23,Inactivo,Perdida gratuidad temporal,Viudo/a,a6cc39c8-74f4-11ed-8c78-0242ac1c000c
2372,1362317870,Lorenzo Primitivo,Sastre Cordero,lorenzo.sastre@hotmail.com,M,906167067,26/9/1984,38,Activo,Gratuidad,Divorciado,a6cc3a72-74f4-11ed-8c78-0242ac1c000c
2373,357225846,Leire Maite,Camino Sanjuan,leire.camino@hotmail.com,F,937266549,27/12/1985,36,Activo,Gratuidad,Viudo/a,a6cc3b12-74f4-11ed-8c78-0242ac1c000c
2374,2412798082,Nazaret Gustavo,Asensio Arnau,nazaret.asensio@hotmail.com,M,939571349,10/11/2006,16,Activo,Sin gratuidad,Divorciado,a6cc3ba8-74f4-11ed-8c78-0242ac1c000c
2375,1800039173,Lilia Maxi,Escrivá Narváez,lilia.escrivá@hotmail.com,F,967867607,28/8/1981,41,Inactivo,Sin gratuidad,Divorciado,a6cc3c5c-74f4-11ed-8c78-0242ac1c000c
2376,987387353,Camila Bernarda,Poza Montenegro,camila.poza@hotmail.com,F,940875665,25/10/1990,32,Activo,Gratuidad,Casado/a,a6cc3cfc-74f4-11ed-8c78-0242ac1c000c
2377,322728254,Lupe Zaida,Pardo Franco,lupe.pardo@hotmail.com,F,958803679,6/1/1991,31,Activo,Sin gratuidad,Casado/a,a6cc3d9c-74f4-11ed-8c78-0242ac1c000c
2378,2239718854,Pepito Jeremías,Arregui Arregui,pepito.arregui@hotmail.com,M,934946190,17/7/1996,26,Inactivo,Perdida gratuidad temporal,Viudo/a,a6cc3e46-74f4-11ed-8c78-0242ac1c000c
2379,1207818683,Pili Carmen,Blanca Miguel,pili.blanca@hotmail.com,F,961670289,2/3/2000,22,Inactivo,Gratuidad,Soltero/a,a6cc3efa-74f4-11ed-8c78-0242ac1c000c
2380,2387100230,Reyes Rafa,Taboada Bosch,reyes.taboada@hotmail.com,M,922065525,6/10/1981,41,Activo,Gratuidad,Union Libre,a6cc3f9a-74f4-11ed-8c78-0242ac1c000c
2381,2495012769,Lucio Nico,Herrero Jiménez,lucio.herrero@hotmail.com,M,983198148,7/12/2001,20,Activo,Sin gratuidad,Soltero/a,a6cc403a-74f4-11ed-8c78-0242ac1c000c
2382,2272973745,José Ángel Demetrio,Villanueva Ordóñez,josé ángel.villanueva@hotmail.com,M,938373260,10/6/1989,33,Inactivo,Perdida gratuidad temporal,Viudo/a,a6cc40e4-74f4-11ed-8c78-0242ac1c000c
2383,1082376329,Almudena Ximena,Camps Serrano,almudena.camps@hotmail.com,F,932127001,31/3/2001,21,Activo,Perdida gratuidad temporal,Divorciado,a6cc418e-74f4-11ed-8c78-0242ac1c000c
2384,931328413,Loreto Gerardo,Leiva Cobos,loreto.leiva@hotmail.com,M,992635314,30/9/2001,21,Activo,Sin gratuidad,Soltero/a,a6cc422e-74f4-11ed-8c78-0242ac1c000c
